id_pagamento,id_pedido,valor_pago,data_pagamento,metodo_pagamento
5010,5787,910.27,2023-02-17,Pix
5011,9096,76.71,2022-03-19,Cartão de Débito
5012,2176,1624.99,2024-08-23,Cartão de Crédito
5013,8538,331.2,2024-09-14,Cartão de Crédito
5014,6668,389.9,2022-05-18,Cartão de Crédito
5015,4056,1936.99,2023-08-08,Cartão de Débito
5016,5093,1999.76,2023-10-29,Pix
5017,116,846.28,2022-07-20,Cartão de Débito
5018,1265,505.81,2023-09-27,Cartão de Crédito
5019,4806,416.95,2024-07-24,Cartão de Crédito
5020,8666,1956.62,2024-10-12,Pix
5021,4892,263.81,2023-11-21,Boleto
5022,968,76.0,2022-09-19,Cartão de Crédito
5023,8135,1131.0,2024-07-27,Cartão de Crédito
5024,7,1064.64,2024-04-15,Boleto
5025,4822,1629.59,2023-09-19,Cartão de Crédito
5026,5053,724.17,2023-08-09,Cartão de Crédito
5027,1694,450.62,2024-01-18,Boleto
5028,730,587.78,2022-07-14,Boleto
5029,7776,552.96,2024-06-24,Pix
5030,1743,1595.96,2023-03-10,Boleto
5031,9278,1745.02,2023-10-06,Cartão de Crédito
5032,6581,81.06,2024-04-29,Cartão de Débito
5033,3058,1705.94,2022-04-09,Boleto
5034,6554,1566.23,2021-12-16,Boleto
5035,6665,1584.58,2023-07-30,Pix
5036,543,365.8,2024-10-11,Pix
5037,3283,1351.12,2023-08-22,Boleto
5038,1981,176.82,2023-07-17,Boleto
5039,6475,1018.97,2023-12-29,Boleto
5040,7316,977.86,2022-12-31,Boleto
5041,6212,1664.9,2024-09-02,Cartão de Débito
5042,7146,158.5,2023-04-07,Cartão de Crédito
5043,8410,1760.75,2023-02-26,Cartão de Débito
5044,9462,656.57,2023-04-23,Cartão de Crédito
5045,5618,901.71,2023-06-07,Cartão de Crédito
5046,581,1945.43,2022-05-28,Cartão de Crédito
5047,2811,522.92,2023-02-09,Cartão de Débito
5048,8827,535.72,2024-07-01,Pix
5049,1058,1258.68,2022-08-04,Cartão de Débito
5050,7938,581.49,2024-10-27,Cartão de Crédito
5051,8254,1785.65,2024-11-04,Boleto
5052,4553,448.35,2024-08-04,Cartão de Débito
5053,1845,1583.24,2022-10-16,Cartão de Débito
5054,3410,827.86,2024-02-17,Boleto
5055,6045,925.06,2023-11-09,Pix
5056,3437,743.87,2022-02-03,Cartão de Crédito
5057,8699,348.32,2022-04-08,Cartão de Débito
5058,8143,1973.26,2022-03-16,Cartão de Débito
5059,858,1087.25,2024-08-26,Cartão de Crédito
5060,8532,183.17,2024-03-01,Cartão de Débito
5061,4388,31.83,2024-09-17,Cartão de Crédito
5062,1445,771.15,2022-02-01,Cartão de Débito
5063,2295,1886.36,2022-02-24,Boleto
5064,3432,1430.51,2023-06-13,Boleto
5065,5477,1549.56,2023-09-14,Boleto
5066,7680,882.89,2022-01-25,Pix
5067,7429,173.7,2024-05-10,Cartão de Débito
5068,9523,321.31,2022-02-08,Cartão de Débito
5069,6164,1303.38,2024-08-18,Boleto
5070,1620,525.11,2023-06-18,Cartão de Crédito
5071,8754,1345.07,2023-10-15,Boleto
5072,9051,1153.72,2022-08-11,Boleto
5073,2781,1159.41,2023-04-13,Cartão de Débito
5074,2826,931.37,2023-07-17,Cartão de Crédito
5075,3968,1032.67,2023-06-21,Cartão de Débito
5076,8077,838.74,2022-04-06,Pix
5077,2692,485.8,2024-05-22,Cartão de Débito
5078,7804,1692.03,2024-08-18,Cartão de Débito
5079,6060,231.5,2023-06-11,Cartão de Débito
5080,4760,1568.54,2023-05-27,Boleto
5081,8322,636.84,2022-03-21,Cartão de Crédito
5082,6151,1880.5,2022-03-21,Pix
5083,493,1270.89,2022-11-09,Pix
5084,9678,495.58,2022-01-15,Cartão de Crédito
5085,7808,476.72,2023-02-05,Cartão de Crédito
5086,3278,532.0,2022-11-29,Cartão de Crédito
5087,7330,1744.67,2023-02-02,Cartão de Débito
5088,8572,1461.31,2023-01-03,Cartão de Crédito
5089,2001,137.72,2022-05-11,Cartão de Crédito
5090,7059,1398.58,2022-10-05,Pix
5091,3210,662.34,2022-05-09,Boleto
5092,7326,1988.98,2023-01-19,Boleto
5093,7056,543.85,2024-04-30,Cartão de Débito
5094,8235,1311.48,2022-02-03,Cartão de Débito
5095,5141,566.64,2023-04-09,Cartão de Crédito
5096,2547,96.9,2023-11-18,Boleto
5097,8171,886.79,2022-07-03,Boleto
5098,8999,1380.7,2024-10-20,Cartão de Débito
5099,4940,617.38,2023-03-07,Boleto
5100,3516,46.1,2023-12-02,Cartão de Crédito
5101,2454,907.18,2024-05-08,Boleto
5102,5598,1140.61,2023-12-31,Boleto
5103,4080,1527.4,2023-02-14,Boleto
5104,2930,99.87,2023-06-16,Cartão de Débito
5105,4794,709.73,2022-08-17,Pix
5106,8491,1442.19,2022-01-04,Pix
5107,2113,866.73,2023-01-18,Cartão de Crédito
5108,6601,272.65,2022-07-30,Cartão de Débito
5109,5270,265.59,2022-03-30,Boleto
5110,8384,951.46,2023-02-15,Cartão de Débito
5111,6393,1967.03,2024-10-30,Pix
5112,4567,546.51,2024-05-09,Cartão de Crédito
5113,9834,1645.81,2024-11-06,Cartão de Débito
5114,7485,1155.19,2022-02-25,Pix
5115,6689,424.18,2022-04-30,Pix
5116,527,324.19,2024-11-21,Cartão de Débito
5117,6091,35.09,2024-03-08,Boleto
5118,4541,1875.76,2022-08-03,Boleto
5119,274,595.54,2024-11-28,Pix
5120,447,1921.97,2023-08-10,Pix
5121,3194,386.07,2023-02-23,Boleto
5122,4765,522.4,2023-03-03,Pix
5123,4378,1060.26,2022-05-28,Cartão de Crédito
5124,5067,1529.33,2023-03-01,Pix
5125,8649,588.17,2022-06-20,Cartão de Débito
5126,9653,1380.08,2023-12-06,Cartão de Débito
5127,7716,1442.63,2021-12-15,Pix
5128,5988,1124.22,2022-05-29,Cartão de Crédito
5129,1298,1066.63,2024-08-16,Boleto
5130,7604,1744.69,2023-01-30,Cartão de Débito
5131,6637,290.03,2024-04-21,Boleto
5132,8198,1275.84,2024-04-28,Boleto
5133,329,1168.99,2023-09-11,Cartão de Débito
5134,6997,561.64,2022-10-31,Pix
5135,254,1411.9,2023-05-07,Cartão de Débito
5136,1453,1968.45,2023-12-16,Boleto
5137,1177,862.19,2022-08-23,Pix
5138,4439,1095.8,2023-04-14,Pix
5139,6796,279.26,2023-09-08,Pix
5140,5649,1502.83,2023-11-27,Pix
5141,9737,167.77,2023-04-18,Pix
5142,9334,678.84,2024-05-11,Pix
5143,9216,1136.55,2023-07-14,Cartão de Débito
5144,9189,223.56,2022-12-06,Cartão de Débito
5145,2268,1580.89,2023-12-14,Pix
5146,2554,284.32,2024-09-14,Pix
5147,7413,1569.17,2024-05-13,Pix
5148,957,416.62,2023-06-20,Boleto
5149,3026,1721.59,2023-05-15,Pix
5150,1648,954.11,2023-01-26,Cartão de Débito
5151,3162,564.07,2022-03-06,Pix
5152,8949,1845.37,2024-11-25,Boleto
5153,2724,501.25,2023-07-29,Cartão de Débito
5154,7739,353.87,2024-08-01,Cartão de Crédito
5155,7451,1628.09,2022-07-19,Cartão de Débito
5156,8142,179.91,2023-06-16,Pix
5157,510,535.65,2022-11-06,Pix
5158,2949,196.64,2022-08-21,Pix
5159,8363,1841.47,2024-04-11,Cartão de Débito
5160,534,1866.6,2023-12-02,Pix
5161,5157,987.79,2022-05-14,Boleto
5162,2402,1474.52,2022-10-29,Cartão de Débito
5163,697,611.91,2024-01-09,Cartão de Crédito
5164,5235,1263.51,2023-07-02,Cartão de Crédito
5165,11,1599.91,2024-06-19,Cartão de Débito
5166,9059,441.86,2021-12-14,Pix
5167,9663,1810.73,2023-07-06,Cartão de Crédito
5168,8726,1126.43,2024-10-17,Pix
5169,1495,564.61,2022-03-07,Pix
5170,5900,1495.77,2024-01-09,Boleto
5171,759,785.0,2023-04-19,Pix
5172,8788,413.54,2022-06-04,Cartão de Débito
5173,5512,1026.55,2022-08-18,Boleto
5174,2679,635.53,2023-09-15,Cartão de Crédito
5175,5291,1686.1,2024-08-23,Pix
5176,2119,533.81,2022-06-24,Boleto
5177,2324,472.91,2023-01-09,Cartão de Crédito
5178,2482,434.7,2024-01-03,Cartão de Crédito
5179,7102,1326.72,2024-07-18,Cartão de Crédito
5180,7011,980.83,2024-03-03,Cartão de Crédito
5181,8093,1326.05,2023-12-02,Cartão de Crédito
5182,9484,1242.89,2022-12-12,Boleto
5183,6465,1388.94,2024-08-07,Boleto
5184,5828,713.65,2022-01-18,Cartão de Débito
5185,3146,995.91,2023-07-30,Cartão de Crédito
5186,5887,477.14,2022-12-18,Pix
5187,6962,490.06,2021-12-31,Pix
5188,4473,108.09,2023-03-25,Boleto
5189,2991,1371.83,2024-04-19,Cartão de Crédito
5190,5962,1839.5,2022-09-16,Cartão de Débito
5191,6684,1498.36,2023-05-03,Boleto
5192,753,684.07,2023-07-26,Cartão de Débito
5193,4791,667.62,2023-05-02,Pix
5194,5018,1763.41,2024-11-10,Boleto
5195,8832,1984.77,2023-02-26,Pix
5196,246,643.87,2023-06-21,Cartão de Crédito
5197,6527,1886.54,2022-09-14,Pix
5198,1085,1524.11,2022-03-17,Cartão de Crédito
5199,847,1415.75,2022-04-15,Cartão de Débito
5200,8908,996.77,2022-07-11,Pix
5201,2124,806.44,2022-05-02,Pix
5202,9658,958.44,2024-08-16,Cartão de Crédito
5203,3569,86.55,2023-08-07,Pix
5204,7788,1982.49,2022-09-26,Cartão de Crédito
5205,6303,1872.82,2024-08-05,Boleto
5206,9637,1668.88,2024-08-31,Cartão de Débito
5207,3818,721.61,2022-11-16,Cartão de Débito
5208,7440,1883.89,2023-09-10,Cartão de Crédito
5209,6585,947.67,2023-06-16,Pix
5210,3085,327.94,2024-03-02,Pix
5211,5811,448.89,2024-09-26,Cartão de Crédito
5212,7675,1355.7,2023-10-15,Boleto
5213,2688,420.87,2023-10-22,Boleto
5214,5340,508.27,2023-04-11,Pix
5215,7946,959.16,2024-04-17,Pix
5216,3580,1724.26,2024-07-21,Cartão de Crédito
5217,2295,577.92,2023-11-03,Cartão de Crédito
5218,1292,1945.06,2023-06-16,Boleto
5219,6316,1931.49,2023-07-19,Cartão de Crédito
5220,7397,939.83,2024-01-01,Cartão de Crédito
5221,9705,1441.23,2022-01-12,Pix
5222,8180,1752.71,2022-06-29,Boleto
5223,3897,1178.24,2024-10-28,Cartão de Débito
5224,6784,616.07,2024-06-18,Pix
5225,4890,1106.96,2022-12-17,Boleto
5226,6186,1417.14,2024-01-03,Boleto
5227,6998,489.91,2024-04-16,Cartão de Débito
5228,3717,1431.22,2024-06-26,Cartão de Débito
5229,2011,1889.91,2023-04-26,Pix
5230,1438,1050.99,2023-06-05,Boleto
5231,2205,687.52,2024-03-31,Boleto
5232,1368,440.99,2024-08-19,Cartão de Crédito
5233,243,1662.61,2024-11-12,Boleto
5234,9585,229.91,2024-11-13,Pix
5235,880,405.97,2022-03-06,Cartão de Crédito
5236,6945,505.34,2024-02-19,Pix
5237,3525,391.96,2023-12-31,Boleto
5238,2574,324.99,2024-10-07,Pix
5239,6584,1657.14,2024-01-06,Boleto
5240,337,1669.84,2024-08-13,Cartão de Débito
5241,2265,842.25,2022-04-16,Boleto
5242,3972,1967.84,2024-10-26,Cartão de Débito
5243,9314,1191.56,2024-04-09,Cartão de Débito
5244,8154,425.28,2022-09-30,Cartão de Crédito
5245,6768,946.47,2022-08-30,Cartão de Crédito
5246,6142,1047.1,2023-01-06,Cartão de Débito
5247,6939,477.93,2024-07-18,Cartão de Débito
5248,6497,1217.81,2023-07-25,Boleto
5249,2358,1079.66,2024-06-21,Pix
5250,9185,683.95,2024-11-17,Cartão de Crédito
5251,8975,1264.03,2021-12-27,Boleto
5252,7044,1606.58,2022-03-01,Cartão de Crédito
5253,2669,1461.45,2022-04-06,Pix
5254,4338,1333.99,2023-02-11,Cartão de Crédito
5255,2024,287.13,2024-10-16,Boleto
5256,1467,677.31,2024-01-28,Pix
5257,4013,1799.53,2022-11-29,Cartão de Crédito
5258,7732,1101.15,2023-10-02,Cartão de Débito
5259,2906,1629.91,2024-02-14,Boleto
5260,8414,1318.22,2022-09-29,Cartão de Crédito
5261,957,1718.55,2022-03-30,Boleto
5262,8334,792.15,2021-12-23,Pix
5263,5077,852.78,2024-08-28,Boleto
5264,1433,1519.33,2023-07-30,Cartão de Crédito
5265,7086,1455.72,2023-04-20,Pix
5266,8972,764.1,2022-01-12,Pix
5267,4931,1589.35,2021-12-11,Pix
5268,8002,500.26,2022-06-02,Cartão de Débito
5269,1933,989.03,2023-07-15,Boleto
5270,1923,1706.87,2024-08-07,Boleto
5271,3637,302.74,2022-11-01,Cartão de Débito
5272,278,675.9,2023-06-21,Cartão de Crédito
5273,6624,31.93,2022-07-23,Boleto
5274,3037,663.63,2022-01-27,Boleto
5275,6553,1475.51,2022-10-18,Boleto
5276,7134,156.65,2023-05-29,Cartão de Débito
5277,9164,1399.27,2022-05-04,Boleto
5278,8056,286.28,2023-07-11,Boleto
5279,340,1394.77,2022-04-29,Cartão de Débito
5280,8845,729.91,2024-09-03,Cartão de Crédito
5281,9494,1143.88,2023-05-22,Pix
5282,8475,577.54,2022-06-14,Cartão de Crédito
5283,6787,1875.52,2022-01-10,Cartão de Crédito
5284,9509,784.43,2024-10-24,Pix
5285,2923,654.09,2024-01-22,Cartão de Débito
5286,543,1257.58,2022-08-03,Boleto
5287,6308,1876.51,2022-09-29,Pix
5288,7152,1577.85,2022-08-20,Pix
5289,4294,1063.96,2024-08-18,Cartão de Crédito
5290,9158,1419.85,2022-04-05,Cartão de Crédito
5291,4956,1298.79,2023-05-26,Cartão de Débito
5292,7454,692.51,2022-05-15,Cartão de Débito
5293,2123,1552.71,2022-09-23,Cartão de Débito
5294,7540,1733.91,2024-11-28,Cartão de Débito
5295,6962,435.82,2023-06-14,Pix
5296,5390,563.62,2023-02-17,Boleto
5297,3934,1585.86,2023-10-19,Cartão de Crédito
5298,3925,752.39,2023-05-09,Pix
5299,1955,1489.31,2022-05-13,Pix
5300,6853,352.92,2024-02-09,Cartão de Crédito
5301,1563,905.54,2023-12-15,Boleto
5302,7275,1544.27,2022-05-19,Cartão de Débito
5303,6580,309.49,2024-01-19,Cartão de Crédito
5304,6963,115.79,2022-12-03,Cartão de Crédito
5305,693,554.01,2023-07-05,Boleto
5306,1892,1761.79,2023-10-18,Cartão de Débito
5307,7321,914.76,2022-02-08,Boleto
5308,9795,1176.9,2021-12-10,Pix
5309,1312,990.46,2023-03-04,Cartão de Crédito
5310,2722,513.37,2024-08-20,Pix
5311,8527,98.58,2024-07-05,Cartão de Crédito
5312,3706,162.68,2022-07-16,Boleto
5313,1539,1603.04,2022-11-30,Boleto
5314,6522,1949.16,2022-08-28,Cartão de Débito
5315,7692,1911.83,2023-07-07,Pix
5316,4884,508.62,2022-09-13,Pix
5317,5722,25.31,2024-01-12,Pix
5318,8312,754.52,2023-09-10,Pix
5319,4053,1770.04,2022-01-31,Pix
5320,7300,1847.19,2023-10-17,Pix
5321,8746,883.5,2022-10-12,Cartão de Débito
5322,7565,1691.93,2024-02-01,Cartão de Débito
5323,9279,1350.99,2022-08-21,Cartão de Crédito
5324,5904,818.02,2024-05-17,Pix
5325,9608,388.89,2023-10-03,Cartão de Crédito
5326,6429,360.08,2023-01-21,Boleto
5327,993,564.33,2023-05-07,Cartão de Crédito
5328,7247,1358.45,2022-07-27,Pix
5329,2320,1648.31,2024-07-03,Cartão de Débito
5330,3091,1237.46,2024-01-19,Pix
5331,2796,1129.97,2021-12-04,Boleto
5332,2377,1337.21,2023-02-18,Cartão de Débito
5333,496,1879.12,2023-02-27,Pix
5334,1671,1457.41,2024-11-16,Cartão de Crédito
5335,4049,225.72,2022-10-07,Cartão de Crédito
5336,384,1497.21,2022-01-22,Cartão de Débito
5337,4061,1410.35,2023-08-02,Cartão de Crédito
5338,1869,357.96,2023-09-29,Cartão de Crédito
5339,3952,1680.92,2022-08-08,Pix
5340,7614,1869.49,2022-12-06,Boleto
5341,4946,523.9,2023-05-11,Pix
5342,9396,1309.25,2022-11-03,Cartão de Débito
5343,8179,315.68,2022-02-08,Pix
5344,7308,699.04,2024-10-15,Cartão de Débito
5345,5943,570.85,2022-05-20,Pix
5346,5754,1205.93,2023-01-13,Boleto
5347,3562,746.99,2023-11-21,Cartão de Crédito
5348,3597,1096.66,2024-06-20,Cartão de Crédito
5349,2918,1376.9,2024-03-13,Cartão de Débito
5350,8984,1452.64,2022-07-29,Boleto
5351,3487,910.36,2024-10-18,Cartão de Crédito
5352,8413,1713.12,2022-11-08,Boleto
5353,3768,907.36,2023-03-12,Boleto
5354,3591,928.92,2023-08-24,Pix
5355,6148,1560.28,2022-05-23,Cartão de Crédito
5356,5760,1840.5,2022-06-30,Pix
5357,9930,551.62,2022-11-19,Cartão de Débito
5358,224,419.08,2023-05-06,Pix
5359,9283,1643.06,2021-12-09,Cartão de Débito
5360,2589,1079.63,2023-09-12,Cartão de Débito
5361,6633,799.3,2023-02-27,Cartão de Crédito
5362,5797,50.74,2023-08-04,Pix
5363,1948,799.75,2023-10-15,Pix
5364,6231,459.41,2024-10-24,Boleto
5365,4730,366.73,2022-07-15,Cartão de Débito
5366,4319,118.97,2023-01-22,Boleto
5367,9649,369.5,2022-03-22,Cartão de Crédito
5368,2979,846.47,2022-03-10,Boleto
5369,9827,324.97,2023-05-03,Pix
5370,9728,508.68,2022-05-07,Cartão de Débito
5371,77,1340.93,2023-12-27,Cartão de Débito
5372,4220,1190.68,2023-05-07,Pix
5373,146,1556.38,2023-06-29,Pix
5374,7694,1157.85,2024-05-02,Cartão de Crédito
5375,187,640.39,2022-12-07,Boleto
5376,7086,1503.27,2024-09-08,Cartão de Crédito
5377,8981,1991.62,2024-02-09,Cartão de Crédito
5378,6856,1966.9,2023-05-21,Cartão de Débito
5379,4725,1338.85,2023-04-27,Cartão de Débito
5380,7952,23.47,2024-04-17,Cartão de Crédito
5381,8267,1218.81,2024-09-05,Cartão de Crédito
5382,5615,1103.45,2023-12-02,Cartão de Crédito
5383,3271,998.53,2022-01-17,Cartão de Crédito
5384,6931,58.6,2023-01-28,Boleto
5385,4092,85.33,2022-03-26,Cartão de Crédito
5386,471,1778.35,2023-04-20,Cartão de Crédito
5387,4234,950.42,2022-01-23,Cartão de Crédito
5388,8287,75.02,2023-04-15,Cartão de Débito
5389,6157,1949.57,2023-07-22,Cartão de Débito
5390,6998,1074.78,2022-03-08,Boleto
5391,9237,501.85,2024-08-05,Boleto
5392,389,1261.38,2022-10-04,Cartão de Débito
5393,5126,776.83,2023-10-11,Cartão de Débito
5394,8650,706.05,2024-06-06,Pix
5395,3342,373.2,2023-07-12,Boleto
5396,7102,430.36,2023-12-12,Cartão de Crédito
5397,8442,1709.41,2022-01-01,Cartão de Crédito
5398,7843,1173.12,2022-04-17,Cartão de Débito
5399,246,497.41,2024-10-13,Pix
5400,6932,1391.58,2024-09-07,Pix
5401,4559,1213.27,2024-03-30,Cartão de Crédito
5402,8190,992.5,2021-12-17,Cartão de Crédito
5403,2044,1333.33,2024-07-12,Cartão de Crédito
5404,4130,1736.68,2022-10-31,Cartão de Débito
5405,8123,1868.44,2022-03-05,Boleto
5406,1536,1321.37,2023-09-20,Cartão de Crédito
5407,9332,1973.92,2024-08-03,Boleto
5408,171,724.33,2022-05-01,Cartão de Débito
5409,2427,204.03,2022-04-27,Boleto
5410,3039,487.7,2023-07-07,Pix
5411,8626,1193.16,2022-12-08,Cartão de Débito
5412,4704,1349.34,2023-08-15,Boleto
5413,6908,1510.72,2024-10-20,Pix
5414,8527,1517.6,2023-10-31,Boleto
5415,661,1372.38,2023-08-02,Boleto
5416,4460,1904.55,2023-08-31,Boleto
5417,7546,1685.25,2022-10-01,Cartão de Débito
5418,4303,1492.27,2022-11-27,Boleto
5419,6459,841.23,2024-03-01,Pix
5420,5598,793.01,2024-08-10,Boleto
5421,7196,149.35,2022-11-16,Pix
5422,461,911.29,2023-05-03,Cartão de Débito
5423,6835,702.57,2022-05-02,Pix
5424,7376,1804.72,2024-02-08,Boleto
5425,7202,61.66,2023-10-09,Cartão de Débito
5426,878,976.22,2022-06-13,Cartão de Débito
5427,1548,1747.15,2024-10-17,Cartão de Débito
5428,110,439.39,2023-02-03,Cartão de Débito
5429,8478,957.78,2022-07-26,Boleto
5430,2936,46.53,2024-01-08,Cartão de Débito
5431,506,261.34,2023-01-14,Cartão de Crédito
5432,5064,1431.99,2022-05-12,Cartão de Crédito
5433,5835,684.11,2024-04-12,Cartão de Crédito
5434,6574,611.97,2022-06-11,Cartão de Débito
5435,3747,1404.86,2024-02-27,Boleto
5436,5410,1638.0,2022-04-05,Cartão de Débito
5437,1927,183.74,2022-09-16,Cartão de Crédito
5438,2910,1943.44,2023-10-11,Cartão de Crédito
5439,857,1061.93,2023-08-28,Cartão de Débito
5440,8447,1319.43,2024-03-03,Cartão de Débito
5441,9384,1377.95,2024-09-30,Cartão de Crédito
5442,3154,1471.5,2022-09-27,Cartão de Crédito
5443,153,1306.77,2023-04-08,Cartão de Crédito
5444,9884,699.33,2022-07-22,Cartão de Débito
5445,4440,849.02,2024-01-23,Pix
5446,9622,1445.56,2024-02-03,Boleto
5447,1831,769.68,2023-06-26,Boleto
5448,5948,565.36,2024-04-10,Boleto
5449,5819,325.56,2024-02-23,Cartão de Crédito
5450,4530,35.18,2024-05-08,Cartão de Débito
5451,7763,595.54,2023-10-19,Pix
5452,6872,950.9,2024-04-29,Pix
5453,211,368.18,2023-08-20,Pix
5454,2464,1577.23,2023-08-27,Cartão de Crédito
5455,4136,1082.54,2023-08-19,Pix
5456,2835,1257.81,2024-02-20,Cartão de Crédito
5457,1550,1871.15,2024-07-09,Cartão de Débito
5458,3367,1484.97,2022-04-08,Boleto
5459,1141,1323.47,2024-03-22,Pix
5460,8467,481.17,2024-06-10,Cartão de Débito
5461,5612,900.12,2023-06-29,Cartão de Débito
5462,9338,1441.8,2022-03-28,Cartão de Crédito
5463,8504,1508.31,2022-06-06,Cartão de Débito
5464,9830,1896.35,2022-05-23,Boleto
5465,2123,867.77,2024-07-24,Cartão de Crédito
5466,246,1063.04,2024-07-13,Cartão de Crédito
5467,277,360.93,2022-04-18,Cartão de Débito
5468,7492,1564.68,2022-11-14,Boleto
5469,9595,1243.48,2023-08-07,Cartão de Crédito
5470,5460,942.75,2024-01-13,Pix
5471,2840,595.43,2024-06-14,Cartão de Crédito
5472,8304,1423.14,2023-12-30,Cartão de Débito
5473,2172,1575.58,2023-03-12,Boleto
5474,845,1311.08,2022-04-09,Cartão de Crédito
5475,1614,789.95,2023-03-31,Boleto
5476,9658,1732.6,2022-01-08,Cartão de Crédito
5477,3409,414.6,2023-10-10,Pix
5478,1423,1237.15,2023-08-27,Pix
5479,9599,1222.94,2024-10-04,Boleto
5480,4324,659.85,2023-03-16,Pix
5481,9968,951.19,2024-06-10,Pix
5482,8536,615.0,2023-04-15,Cartão de Crédito
5483,2441,1257.86,2023-11-05,Cartão de Débito
5484,480,1873.33,2021-12-21,Cartão de Crédito
5485,265,1830.07,2024-07-23,Pix
5486,8993,267.79,2022-05-31,Pix
5487,1152,1091.59,2023-07-28,Pix
5488,4657,257.6,2022-08-24,Pix
5489,5163,358.2,2024-03-03,Boleto
5490,1263,1937.51,2024-04-28,Cartão de Débito
5491,9160,1651.83,2023-02-25,Boleto
5492,349,888.97,2023-06-14,Boleto
5493,5911,1895.21,2023-12-04,Cartão de Crédito
5494,8377,651.89,2024-08-24,Cartão de Crédito
5495,7907,1361.05,2024-06-29,Pix
5496,1252,1494.02,2023-12-13,Pix
5497,6686,74.93,2024-09-17,Boleto
5498,5808,725.18,2023-01-16,Cartão de Crédito
5499,9804,361.02,2024-05-14,Pix
5500,6761,1121.1,2023-05-14,Cartão de Débito
5501,6510,1775.33,2023-03-29,Boleto
5502,8833,1946.71,2023-01-24,Cartão de Débito
5503,7848,490.87,2024-08-01,Pix
5504,9162,1157.8,2022-03-07,Cartão de Débito
5505,7861,1333.19,2023-10-28,Pix
5506,2774,315.9,2022-03-25,Cartão de Crédito
5507,6822,663.98,2022-06-02,Pix
5508,5940,1052.98,2024-01-04,Cartão de Crédito
5509,6031,634.5,2024-03-24,Cartão de Crédito
5510,1544,1407.28,2022-10-21,Boleto
5511,2810,1052.89,2023-12-18,Cartão de Débito
5512,5976,364.61,2023-08-16,Cartão de Débito
5513,5297,1898.61,2023-12-22,Cartão de Débito
5514,3130,727.14,2023-04-29,Boleto
5515,4788,428.38,2022-01-27,Boleto
5516,8491,1962.11,2022-04-15,Pix
