id_pedido,id_cliente,data_pedido,valor_total
5483,130,2023-08-27,1648.36
5484,5049,2023-12-07,1987.37
5485,7974,2022-09-29,1320.1
5486,2885,2022-01-18,1999.01
5487,2126,2024-01-30,1651.0
5488,8193,2022-05-20,831.33
5489,6458,2022-11-22,789.34
5490,1828,2024-10-31,539.84
5491,3117,2022-03-12,123.15
5492,6534,2022-04-16,46.64
5493,1650,2024-10-10,747.1
5494,1651,2022-10-09,1082.18
5495,4957,2022-04-24,992.7
5496,7234,2023-10-24,1389.68
5497,9535,2024-04-19,1838.67
5498,8565,2023-09-27,1620.74
5499,6103,2024-07-06,1463.81
5500,3279,2023-02-23,216.77
5501,1031,2024-08-10,374.3
5502,2922,2024-10-28,1389.9
5503,475,2022-05-14,80.9
5504,8080,2024-08-30,311.48
5505,6926,2023-01-26,215.57
5506,962,2023-07-04,1844.84
5507,6757,2023-12-29,1239.32
5508,2848,2023-04-28,1686.04
5509,4399,2024-01-30,417.73
5510,8221,2024-01-14,244.51
5511,5873,2023-09-18,351.18
5512,6587,2024-05-30,1921.31
5513,8429,2024-06-01,951.79
5514,8487,2023-10-17,840.5
5515,802,2022-10-05,483.86
5516,5136,2023-08-10,887.07
5517,9292,2022-08-19,222.15
5518,3858,2022-10-05,79.27
5519,4182,2022-06-07,1528.23
5520,8526,2023-04-17,313.43
5521,1689,2022-08-13,495.92
5522,4377,2022-02-04,1332.93
5523,5775,2022-05-05,1857.63
5524,8988,2022-09-19,1960.87
5525,2283,2024-02-28,429.34
5526,4202,2022-05-30,1120.11
5527,7240,2024-10-12,608.18
5528,5191,2022-07-03,1336.49
5529,7488,2023-07-29,627.78
5530,73,2024-10-30,1412.85
5531,3881,2022-08-09,1728.94
5532,5586,2023-09-15,321.15
5533,8832,2024-01-09,905.5
5534,4148,2023-08-30,1027.98
5535,4457,2024-06-26,828.43
5536,1502,2022-08-26,1794.3
5537,7580,2022-06-26,1692.44
5538,4102,2022-10-14,1893.38
5539,1294,2023-03-28,24.93
5540,8325,2024-09-21,615.52
5541,675,2024-06-14,1011.64
5542,4046,2024-10-19,548.79
5543,1988,2024-07-12,689.26
5544,4903,2022-09-10,1811.3
5545,2394,2022-12-07,827.96
5546,9003,2024-08-30,1359.44
5547,2771,2023-08-06,1879.44
5548,4854,2024-09-15,1354.08
5549,4402,2023-06-02,1026.9
5550,7082,2023-07-09,1461.97
5551,7904,2021-12-11,831.57
5552,9933,2024-01-13,1130.41
5553,9432,2024-11-19,199.9
5554,3978,2023-07-27,404.57
5555,2438,2023-11-04,1695.38
5556,4492,2023-02-10,733.06
5557,4743,2024-05-18,895.19
5558,771,2022-12-27,1425.77
5559,6202,2023-01-11,744.5
5560,5057,2023-03-26,1082.62
5561,4731,2022-09-24,1008.71
5562,8937,2022-12-26,1508.77
5563,8611,2023-06-19,1184.81
5564,3481,2024-11-15,669.06
5565,9193,2022-08-11,1001.08
5566,9857,2024-09-27,1488.84
5567,5584,2023-07-09,1190.46
5568,3513,2023-02-17,1138.94
5569,5912,2024-05-28,944.43
5570,4940,2024-01-02,153.2
5571,1702,2023-06-16,440.24
5572,7733,2022-07-08,1580.85
5573,5583,2022-07-12,1023.55
5574,3991,2022-12-27,337.49
5575,3688,2024-03-11,1665.48
5576,1806,2023-03-19,1561.56
5577,8357,2024-09-13,83.86
5578,3164,2022-12-02,919.15
5579,5847,2022-08-31,1867.37
5580,9137,2022-12-10,1184.54
5581,2597,2022-09-21,1215.86
5582,3030,2022-01-04,1966.63
5583,4965,2022-11-30,45.77
5584,5833,2022-07-27,981.09
5585,3852,2022-03-30,745.94
5586,3410,2022-08-17,226.82
5587,4034,2022-02-26,887.2
5588,9213,2023-12-16,537.98
5589,4141,2024-08-31,530.52
5590,2271,2022-03-29,1971.63
5591,9849,2022-04-08,564.04
5592,8534,2024-08-10,1631.57
5593,2028,2023-12-27,1904.93
5594,3542,2023-02-09,1286.07
5595,5868,2023-07-04,1391.79
5596,2227,2023-08-26,1509.98
5597,8654,2022-10-02,1827.6
5598,5415,2024-01-02,481.15
5599,5706,2022-06-20,878.08
5600,994,2023-06-29,164.39
5601,3830,2023-08-21,1478.09
5602,6681,2024-09-06,933.57
5603,8,2023-05-30,1127.39
5604,5257,2022-09-11,261.75
5605,9456,2022-01-20,1135.18
5606,6015,2022-03-14,404.23
5607,7648,2024-01-31,731.05
5608,8018,2022-08-29,949.69
5609,8860,2024-02-03,1319.86
5610,7514,2024-10-03,570.33
5611,616,2022-01-02,624.45
5612,189,2024-03-17,927.03
5613,3957,2023-09-05,636.14
5614,8845,2024-11-08,863.41
5615,467,2024-11-25,320.18
5616,9016,2022-12-01,1277.54
5617,3218,2023-05-01,910.08
5618,2747,2022-05-17,759.97
5619,4811,2023-06-16,1605.28
5620,9700,2023-12-08,1099.84
5621,80,2023-11-24,1183.96
5622,4038,2022-01-19,241.26
5623,399,2023-12-19,755.98
5624,1585,2022-10-07,536.59
5625,980,2022-05-30,1783.81
5626,7671,2023-12-05,1676.68
5627,2000,2023-12-15,1518.93
5628,2180,2023-08-23,1550.8
5629,1922,2022-05-16,1649.16
5630,6637,2021-12-17,889.34
5631,7625,2023-05-23,1709.92
5632,3048,2022-10-09,1993.77
5633,1461,2023-01-14,1241.9
5634,4415,2023-05-02,301.44
5635,8710,2024-08-24,1228.27
5636,368,2022-10-22,1031.81
5637,5824,2023-05-08,1432.41
5638,7607,2022-01-17,115.08
5639,4408,2023-05-24,1267.22
5640,9698,2024-09-12,1671.14
5641,6517,2024-02-17,843.82
5642,3939,2023-06-15,1359.57
5643,633,2023-02-11,1994.44
5644,3435,2022-09-16,1010.26
5645,7708,2022-02-23,1239.64
5646,6973,2022-05-20,735.23
5647,6520,2023-03-28,1958.49
5648,7429,2021-12-26,704.73
5649,9766,2023-05-16,401.58
5650,2062,2024-08-08,519.12
5651,8556,2023-10-09,1313.41
5652,1525,2023-05-05,654.18
5653,4408,2024-11-01,821.21
5654,6313,2022-10-14,1762.76
5655,4738,2024-01-04,1566.17
5656,2521,2024-07-01,86.41
5657,830,2022-10-15,894.13
5658,462,2024-06-02,357.45
5659,832,2024-04-30,474.34
5660,2136,2023-03-03,1775.41
5661,6388,2022-04-27,1198.6
5662,6610,2023-08-21,1332.67
5663,3019,2023-01-18,1462.74
5664,3052,2022-05-25,1546.16
5665,9111,2022-08-22,1342.0
5666,8460,2022-06-30,685.66
5667,9041,2024-01-09,1056.62
5668,5921,2023-04-21,290.59
5669,8564,2022-12-28,1016.78
5670,2897,2024-04-27,1347.09
5671,8870,2024-09-02,457.1
5672,5469,2024-04-22,225.62
5673,4562,2022-11-17,250.46
5674,1267,2024-06-11,1205.29
5675,6721,2022-04-14,1248.66
5676,5996,2024-01-30,1631.5
5677,2401,2023-03-15,1366.37
5678,2268,2023-11-04,688.19
5679,1256,2024-07-04,75.11
5680,8851,2024-02-29,1807.84
5681,5479,2024-09-07,1704.75
5682,482,2023-07-24,1586.23
5683,1370,2023-06-23,969.88
5684,1899,2024-03-26,385.95
5685,2759,2023-06-21,1501.53
5686,3169,2024-04-24,1036.69
5687,8083,2024-03-17,255.58
5688,5520,2024-08-29,1806.81
5689,2085,2024-01-01,1883.42
5690,7537,2022-06-11,684.61
5691,4563,2022-10-03,1632.86
5692,4395,2024-10-27,895.62
5693,5297,2023-09-24,1696.47
5694,8787,2023-03-08,1317.54
5695,6222,2023-11-23,1725.86
5696,66,2024-01-14,1155.22
5697,5689,2022-09-05,476.07
5698,8320,2023-08-15,1745.91
5699,8556,2023-07-01,1930.56
5700,1089,2023-09-25,785.95
5701,143,2023-07-04,709.72
5702,3578,2024-08-02,1896.53
5703,9088,2023-02-13,1352.92
5704,1408,2023-04-02,737.31
5705,8644,2022-10-26,1188.53
5706,663,2024-06-17,986.83
5707,3353,2022-08-04,1083.09
5708,6121,2022-11-28,1329.3
5709,1541,2024-10-22,80.78
5710,411,2023-11-18,343.76
5711,196,2021-12-14,185.76
5712,9119,2023-08-26,554.27
5713,4574,2024-07-18,1863.52
5714,4217,2022-07-21,1197.91
5715,9980,2023-03-13,1676.74
5716,424,2023-09-21,1366.06
5717,5666,2023-08-08,319.43
5718,4395,2023-09-19,1048.38
5719,1839,2022-03-15,448.52
5720,6302,2022-01-20,1178.11
5721,9324,2024-07-31,1453.57
5722,1797,2022-06-30,612.27
5723,9279,2022-06-26,1326.94
5724,3863,2022-11-27,575.2
5725,2816,2024-11-27,1094.91
5726,6751,2024-11-04,1128.09
5727,4102,2023-10-06,91.49
5728,308,2023-11-06,1810.31
5729,2049,2021-12-09,907.59
5730,573,2024-04-15,1551.52
5731,4239,2023-09-10,149.64
5732,5147,2024-10-26,617.03
5733,8684,2024-06-07,1532.12
5734,3228,2023-10-26,583.89
5735,6874,2024-10-27,1702.26
5736,1570,2023-05-31,805.25
5737,9428,2022-01-16,1132.56
5738,1346,2023-12-06,1047.2
5739,1853,2022-02-19,610.36
5740,84,2024-11-19,334.78
5741,7047,2022-03-19,1399.12
5742,2285,2024-05-20,296.67
5743,7764,2022-04-14,1165.42
5744,1582,2023-10-17,1156.38
5745,6247,2023-06-22,1925.2
5746,4984,2021-12-25,224.85
5747,2537,2024-07-25,1778.17
5748,8610,2024-10-24,1897.23
5749,1381,2023-03-25,1734.36
5750,8227,2022-09-11,113.02
5751,1967,2022-11-19,874.23
5752,6165,2022-06-30,783.96
5753,433,2023-03-23,1229.9
5754,7264,2023-02-04,320.44
5755,1944,2022-10-15,1984.38
5756,5682,2021-12-04,1219.14
5757,7926,2024-07-25,439.8
5758,7958,2024-02-15,1791.92
5759,5162,2024-03-23,1203.67
5760,3779,2024-05-11,1729.58
5761,1930,2024-03-14,615.74
5762,5612,2024-01-21,1403.15
5763,8514,2022-06-11,931.34
5764,2810,2023-05-25,1864.73
5765,3105,2023-02-27,955.16
5766,5931,2021-12-16,369.03
5767,1672,2024-06-01,839.24
5768,7062,2022-05-24,156.45
5769,1552,2022-10-22,285.66
5770,4021,2023-11-28,1492.5
5771,2983,2023-09-15,540.72
5772,7219,2022-03-27,533.81
5773,2635,2024-05-10,754.76
5774,1289,2023-07-06,1234.25
5775,2783,2023-09-23,1690.34
5776,1877,2021-12-25,629.57
5777,5861,2022-05-06,85.31
5778,6097,2022-06-09,1492.71
5779,5411,2023-06-14,276.98
5780,3563,2021-12-27,1375.05
5781,2653,2023-11-19,694.59
5782,3154,2024-01-08,1275.2
5783,5008,2024-04-07,432.72
5784,7486,2024-07-21,1676.82
5785,8762,2022-02-21,1347.49
5786,8653,2022-09-09,1724.26
5787,3775,2023-07-20,339.78
5788,913,2023-10-15,83.35
5789,3246,2022-06-02,472.0
5790,91,2024-05-01,1250.81
5791,7887,2023-05-14,1031.2
5792,6303,2024-09-15,1206.58
5793,5403,2022-01-28,805.05
5794,3602,2022-11-26,268.22
5795,8077,2022-06-14,1003.71
5796,3728,2022-07-02,942.24
5797,245,2022-03-05,1844.9
5798,3789,2023-10-01,324.86
5799,9232,2024-02-21,1421.42
5800,6024,2022-05-03,545.4
5801,3909,2022-03-15,954.2
5802,8290,2023-01-30,1201.3
5803,8907,2024-01-24,1272.81
5804,8003,2022-05-08,956.94
5805,6909,2023-02-20,808.57
5806,9360,2022-10-26,1925.17
5807,3077,2022-03-17,1869.45
5808,223,2024-11-05,1763.21
5809,7785,2024-01-23,1753.35
5810,7590,2024-09-06,311.27
5811,9337,2023-06-08,870.26
5812,919,2023-04-20,891.15
5813,3651,2022-01-03,472.31
5814,6249,2022-05-24,1522.73
5815,2855,2022-09-22,1353.52
5816,9545,2023-12-09,1010.94
5817,831,2024-09-16,1766.53
5818,3519,2022-03-30,445.15
5819,3636,2022-12-30,1601.16
5820,2591,2024-03-15,184.58
5821,8657,2023-11-24,769.75
5822,9859,2024-10-31,604.77
5823,8702,2024-01-18,407.08
5824,1518,2021-12-26,545.38
5825,7261,2024-11-02,1430.05
5826,7104,2022-11-29,1345.71
5827,7961,2024-03-17,1569.08
5828,9425,2022-06-19,494.5
5829,2191,2024-02-09,445.55
5830,7772,2023-07-13,1395.07
5831,5843,2022-03-24,1069.62
5832,9936,2022-11-20,1789.56
5833,5077,2022-03-24,330.7
5834,5223,2024-11-19,1408.9
5835,2016,2023-02-26,1096.46
5836,1506,2023-12-26,563.0
5837,4645,2022-02-13,1090.12
5838,4909,2023-11-27,796.45
5839,7099,2023-01-25,388.58
5840,3557,2022-03-07,33.29
5841,7698,2022-12-31,1522.1
5842,30,2024-07-03,1917.12
5843,6180,2024-08-10,370.47
5844,8354,2022-03-20,1959.67
5845,1827,2023-12-09,157.9
5846,387,2022-10-16,241.61
5847,386,2024-05-22,1759.04
5848,9474,2022-04-16,1851.26
5849,7491,2023-09-11,368.82
5850,3414,2024-07-07,303.42
5851,6452,2021-12-05,1437.94
5852,8603,2022-10-02,122.43
5853,6583,2022-09-19,1331.45
5854,8264,2023-05-06,43.74
5855,7136,2023-04-16,1074.77
5856,4361,2022-06-25,1673.86
5857,1127,2023-11-26,715.22
5858,5833,2022-06-23,1988.74
5859,4287,2024-06-05,1480.24
5860,9111,2024-05-06,905.72
5861,8452,2023-09-01,780.11
5862,3686,2023-04-14,189.82
5863,6744,2024-11-17,1800.65
5864,5601,2023-12-02,1638.09
5865,3534,2022-07-07,1406.49
5866,1380,2023-12-21,43.33
5867,976,2023-09-05,1290.64
5868,1077,2024-11-14,1274.11
5869,9254,2024-07-03,696.34
5870,3116,2024-11-20,779.97
5871,6865,2024-02-15,601.76
5872,4782,2024-02-05,1739.68
5873,1347,2023-08-17,1934.96
5874,4671,2022-08-30,1823.71
5875,8061,2023-03-16,1020.91
5876,8080,2022-05-03,762.62
5877,7043,2024-02-14,1432.73
5878,764,2023-08-12,803.9
5879,2933,2022-05-07,1354.13
5880,7213,2024-05-07,584.82
5881,5357,2022-06-20,840.37
5882,6903,2024-04-21,279.91
5883,624,2023-04-25,1907.36
5884,718,2024-04-28,1033.3
5885,979,2024-07-30,63.45
5886,1274,2023-08-08,1424.3
5887,2225,2024-09-25,1001.65
5888,6782,2023-02-19,1292.8
5889,3250,2022-12-21,223.71
5890,833,2023-09-16,968.77
5891,9571,2022-02-13,914.78
5892,4734,2022-08-30,1977.15
5893,1947,2022-05-22,1063.45
5894,2402,2023-11-13,691.36
5895,2740,2024-08-07,51.15
5896,126,2022-05-22,1500.98
5897,2776,2023-03-16,1222.94
5898,3326,2022-10-20,947.29
5899,4744,2023-10-10,1453.98
5900,2068,2024-09-13,254.2
5901,5640,2023-10-03,1145.42
5902,840,2022-07-25,1210.22
5903,9055,2022-09-05,1626.71
5904,1860,2022-07-15,958.68
5905,4380,2022-02-19,628.75
5906,2949,2022-05-15,1644.06
5907,9632,2022-01-12,62.73
5908,6028,2022-04-03,776.41
5909,2859,2022-03-13,1908.66
5910,3195,2022-11-02,582.72
5911,6398,2024-06-06,760.46
5912,6082,2024-08-06,1772.46
5913,4397,2022-09-04,1825.51
5914,398,2023-11-15,867.42
5915,7559,2023-09-11,1965.22
5916,1186,2023-12-11,1479.08
5917,6673,2023-07-29,400.02
5918,8415,2023-11-11,1634.73
5919,4664,2024-09-24,1027.59
5920,8685,2024-01-31,1228.73
5921,7175,2023-12-21,328.07
5922,5683,2022-12-19,214.46
5923,3935,2022-12-05,112.8
5924,2646,2022-04-09,1481.35
5925,8316,2023-09-28,1488.64
5926,6028,2022-03-27,1349.2
5927,5366,2022-06-27,1651.3
5928,8253,2022-06-01,392.61
5929,8731,2023-04-15,453.86
5930,4085,2024-09-02,330.17
5931,7076,2024-01-04,752.73
5932,5951,2023-01-13,88.65
5933,2153,2023-06-28,1682.35
5934,2923,2023-07-31,960.24
5935,4881,2024-04-28,1397.9
5936,7568,2024-01-23,1779.56
5937,5190,2022-07-26,729.64
5938,1396,2022-11-16,352.27
5939,266,2023-10-12,233.13
5940,5638,2022-04-15,1017.46
5941,4359,2022-01-04,784.35
5942,3892,2022-03-06,1222.89
5943,227,2022-12-26,1205.84
5944,36,2024-04-11,180.36
5945,5461,2024-10-03,1567.51
5946,4734,2021-12-11,183.07
5947,299,2023-04-04,204.14
5948,2198,2022-01-30,1079.95
5949,2386,2023-01-23,77.64
5950,2764,2024-04-29,872.48
5951,2494,2024-08-31,186.75
5952,4768,2023-06-12,351.26
5953,2709,2023-11-25,1578.33
5954,7095,2024-06-20,915.65
5955,8226,2023-08-10,1383.96
5956,4481,2023-05-24,786.22
5957,9442,2022-05-05,1716.66
5958,1901,2022-10-09,1331.96
5959,4710,2023-05-05,1569.92
5960,6645,2022-01-21,1439.67
5961,7510,2022-06-22,726.92
5962,1761,2023-01-18,312.42
5963,160,2024-01-22,768.19
5964,389,2023-09-13,1368.88
5965,3980,2022-01-23,1738.69
5966,1165,2021-12-01,1133.44
5967,7887,2022-08-07,550.92
5968,8538,2022-10-01,222.96
5969,4780,2023-11-01,1349.75
5970,1456,2022-08-26,1580.17
5971,8919,2022-07-11,49.7
5972,820,2024-08-05,1664.63
5973,3073,2022-09-12,1232.7
5974,1497,2022-08-16,983.26
5975,8405,2021-12-30,351.8
5976,2752,2022-09-10,714.02
5977,5081,2024-08-05,1515.41
5978,680,2023-11-03,750.01
5979,4703,2024-04-12,1541.06
5980,2746,2023-01-12,159.65
5981,3318,2022-02-26,1419.85
5982,8606,2024-05-19,304.36
5983,8040,2022-07-15,1748.33
5984,7980,2023-08-08,1568.77
5985,6444,2021-12-15,796.57
5986,4420,2023-03-30,1258.32
5987,3389,2024-08-27,1833.95
5988,9665,2023-10-31,774.37
5989,2537,2023-04-25,1934.06
5990,2840,2023-03-19,452.26
5991,7983,2023-01-12,1848.66
5992,2843,2022-09-06,670.32
5993,5460,2024-04-25,271.61
5994,8662,2024-11-19,1012.91
5995,2732,2023-10-16,1846.98
5996,4826,2022-11-01,1354.25
5997,3657,2022-05-31,1212.0
5998,5203,2024-10-10,904.13
5999,982,2023-10-07,341.47
6000,579,2024-09-07,464.35
6001,3791,2023-07-15,54.27
6002,1609,2024-07-06,341.13
6003,1397,2024-03-15,1705.97
6004,8585,2023-07-07,1745.02
6005,7361,2024-07-07,1209.9
6006,6999,2024-09-27,749.88
6007,6021,2021-12-04,1569.29
6008,5968,2023-12-23,1667.21
6009,6294,2023-12-05,1170.41
6010,5457,2024-11-07,1539.69
6011,1481,2023-02-16,1163.48
6012,5893,2024-07-02,1268.57
6013,528,2024-07-20,1936.51
6014,3686,2023-07-08,562.68
6015,3930,2023-11-24,1972.26
6016,6829,2023-10-18,923.47
6017,3637,2023-03-18,1570.82
6018,8569,2023-09-15,1473.87
6019,5016,2024-10-27,1262.92
6020,6394,2024-08-14,1421.97
6021,2598,2024-07-12,1171.09
6022,7875,2024-08-06,918.39
6023,3588,2022-01-26,1426.92
6024,3675,2023-03-22,877.83
6025,9958,2024-04-15,818.36
6026,1416,2022-10-29,866.73
6027,4586,2022-05-26,1105.09
6028,8105,2023-02-26,446.69
6029,8341,2024-06-26,993.75
6030,3444,2021-12-07,1700.95
6031,4870,2022-09-24,1095.42
6032,6863,2023-10-20,590.71
6033,2741,2022-01-23,851.37
6034,1043,2022-09-14,858.98
6035,5812,2022-12-11,303.93
6036,4394,2022-05-21,217.4
6037,3077,2024-05-09,786.11
6038,6898,2022-04-19,1045.15
6039,1436,2024-05-10,1769.84
6040,3188,2024-06-30,907.34
6041,4748,2023-11-16,98.15
6042,2502,2022-03-15,185.32
6043,1130,2022-06-29,1504.95
6044,7509,2022-10-18,673.93
6045,9038,2022-05-14,445.45
6046,8267,2023-06-03,1580.54
6047,156,2022-05-31,817.51
6048,6105,2023-11-14,1098.79
6049,9308,2024-11-19,962.46
6050,4753,2023-03-29,163.24
6051,3415,2022-10-16,1221.32
6052,4045,2023-01-26,1944.81
6053,1756,2023-08-15,896.32
6054,4835,2023-09-26,131.54
6055,2583,2023-01-04,514.92
6056,9475,2024-04-23,535.89
6057,438,2024-05-29,1890.04
6058,5462,2022-08-24,1065.18
6059,4388,2023-09-03,901.22
6060,8909,2022-04-04,1391.97
6061,127,2022-01-28,1602.84
6062,1584,2023-09-07,700.77
6063,9585,2024-06-02,1600.51
6064,2897,2024-11-11,369.37
6065,4655,2021-12-14,1768.78
6066,8568,2024-03-09,1707.07
6067,2917,2023-05-17,1660.79
6068,9240,2023-03-12,1543.16
6069,7767,2024-05-01,616.43
6070,4029,2021-12-20,1715.52
6071,867,2022-07-04,1962.94
6072,9027,2023-10-11,475.25
6073,4980,2022-06-28,1791.77
6074,2449,2022-08-24,287.19
6075,3023,2022-09-02,1208.42
6076,2546,2023-01-29,433.45
6077,1910,2022-05-28,1726.46
6078,1922,2022-02-23,30.72
6079,3758,2024-09-30,42.54
6080,3656,2024-06-22,1512.99
6081,4106,2023-01-11,663.33
6082,3473,2023-07-21,770.61
6083,3629,2022-11-08,89.49
6084,3968,2024-05-22,1557.65
6085,2375,2024-04-14,101.46
6086,6742,2023-05-03,992.66
6087,4692,2022-10-10,1097.66
6088,5639,2023-09-01,791.19
6089,5874,2022-02-12,207.55
6090,4972,2024-02-16,464.94
6091,1471,2023-10-17,1397.76
6092,5266,2023-08-02,1354.27
6093,4633,2023-01-28,730.97
6094,8450,2022-09-12,704.85
6095,5681,2022-02-01,753.16
6096,8115,2023-08-29,709.8
6097,3826,2022-02-05,1851.7
6098,2472,2022-02-02,303.32
6099,7682,2021-12-20,1868.77
6100,59,2022-10-28,1756.1
6101,6899,2022-08-02,1582.26
6102,4283,2023-02-27,1166.5
6103,9715,2022-09-10,1361.1
6104,503,2022-02-12,580.63
6105,6868,2023-01-12,1649.55
6106,1022,2024-02-24,125.14
6107,9170,2023-04-19,292.9
6108,3144,2023-01-13,813.44
6109,6845,2023-12-27,1475.67
6110,6924,2023-09-07,298.47
6111,2120,2023-03-04,1180.69
6112,4835,2023-03-04,1158.89
6113,1782,2021-12-28,1984.0
6114,2292,2024-01-02,983.12
6115,4913,2022-02-11,1262.1
6116,9316,2022-05-06,658.48
6117,3784,2023-01-27,1973.3
6118,1309,2024-09-29,1529.39
6119,5945,2024-01-24,620.22
6120,6263,2022-02-01,719.99
6121,2975,2024-05-03,1352.2
6122,7865,2022-04-14,1765.03
6123,5904,2024-10-17,1110.12
6124,336,2023-09-06,1876.19
6125,4423,2024-05-13,1293.13
6126,3918,2023-07-14,42.01
6127,7273,2024-02-08,345.71
6128,3645,2024-09-22,1298.57
6129,1122,2024-03-02,1077.63
6130,1750,2024-02-16,1996.74
6131,6636,2022-04-20,997.04
6132,8620,2022-02-17,900.42
6133,2602,2023-09-21,1929.13
6134,6373,2024-02-11,1559.12
6135,7153,2022-09-02,168.47
6136,6626,2023-04-20,342.51
6137,2537,2023-07-06,766.63
6138,2519,2023-05-09,220.29
6139,1827,2022-09-28,1171.49
6140,1086,2022-07-19,1328.61
6141,3519,2024-08-03,22.98
6142,6356,2022-09-26,409.39
6143,250,2024-05-13,1594.72
6144,2783,2022-05-30,313.77
6145,9335,2024-06-03,1485.1
6146,1328,2022-06-25,1219.02
6147,5942,2022-11-24,1486.27
6148,7098,2024-02-10,1118.9
6149,5138,2024-11-11,626.31
6150,9600,2022-02-28,1388.31
6151,4110,2022-06-03,1324.27
6152,5315,2024-07-28,1631.65
6153,115,2023-09-11,1268.11
6154,163,2023-07-23,1651.02
6155,9685,2024-09-09,1872.54
6156,5997,2022-03-02,646.4
6157,8784,2023-04-24,1096.92
6158,4019,2024-11-29,1122.49
6159,303,2024-11-26,1919.82
6160,108,2024-11-01,540.15
6161,2369,2024-02-11,669.21
6162,1594,2024-02-27,1747.44
6163,61,2024-05-08,980.15
6164,5412,2022-09-12,21.93
6165,6932,2024-01-27,1275.28
6166,2229,2024-06-30,1713.9
6167,5415,2022-01-27,289.23
6168,4432,2022-12-07,361.78
6169,3743,2021-12-18,247.12
6170,9564,2023-06-24,735.78
6171,813,2023-05-27,830.66
6172,2824,2024-06-06,612.56
6173,4665,2023-07-25,908.86
6174,2943,2024-04-28,1723.95
6175,950,2022-11-20,1593.43
6176,1099,2023-04-18,1667.2
6177,9221,2024-01-13,657.08
6178,6581,2022-09-29,742.16
6179,1709,2024-03-28,1115.33
6180,3212,2023-02-27,1071.64
6181,8779,2022-09-23,361.75
6182,591,2022-08-30,62.08
6183,7230,2023-08-26,1945.25
6184,2277,2024-09-28,1608.77
6185,7735,2024-09-18,329.05
6186,310,2023-06-12,758.88
6187,7824,2024-05-17,906.65
6188,8558,2024-08-08,183.73
6189,8343,2023-04-23,1482.19
6190,2153,2023-12-04,1296.69
6191,7130,2022-12-18,1979.05
6192,3377,2024-01-03,1067.79
6193,6715,2024-10-25,459.44
6194,262,2022-08-04,1859.06
6195,382,2023-03-24,1583.87
6196,716,2024-04-20,457.23
6197,9375,2024-02-08,1815.59
6198,4114,2022-06-18,286.57
6199,7121,2024-09-15,1098.46
6200,962,2022-10-19,811.39
6201,8687,2024-04-30,1828.59
6202,2102,2022-08-24,610.37
6203,137,2023-02-28,1154.17
6204,6270,2024-10-03,446.9
6205,4289,2022-12-12,1024.78
6206,6684,2023-01-25,1350.93
6207,8458,2022-07-16,1641.84
6208,3672,2022-08-17,1983.05
6209,9225,2024-07-13,1523.81
6210,3294,2024-06-15,698.4
6211,9250,2022-03-26,1187.02
6212,7366,2024-11-21,813.76
6213,4257,2022-07-19,1894.72
6214,7535,2023-02-09,1985.81
6215,988,2022-01-03,1020.68
6216,4853,2023-12-16,1646.19
6217,2415,2022-02-18,318.39
6218,4556,2023-01-12,1567.57
6219,9140,2023-08-26,814.29
